Grouping;no;SourceRoom;Exist;Doors;Rooms;PathLength;SimulationTimeInSec
4;9;19;507;8;9;35,94;49,08333333
4;9;46;501;10;11;53,9;68,5
4;9;46;502;9;10;51,36;54,16666667
4;9;46;503;6;7;34,09;33,25
4;9;46;504;6;7;34,09;45,22222222
4;9;46;505;4;5;16,97;23
4;9;46;506;2;3;8,14;13,16666667
4;9;46;507;5;6;20,51;24,875
4;10;1;501;2;3;6,66;18,5
4;10;1;502;2;3;8,72;13,5
4;10;1;503;5;6;33,91;40,91666667
4;10;1;504;5;6;33,91;42,66666667
4;10;1;505;9;10;49,81;63,66666667
4;10;1;506;9;10;50,98;64,5
4;10;1;507;12;13;63,35;81,58333333
4;10;19;501;5;6;26,31;43,91666667
4;10;19;502;4;5;23,77;31,91666667
4;10;19;503;1;2;6,5;9,166666667
4;10;19;504;1;2;6,5;7,181818182
4;10;19;505;5;6;22,4;29,5
4;10;19;506;5;6;23,57;30,66666667
4;10;19;507;8;9;35,94;49,08333333
4;10;46;501;10;11;53,9;68,5
4;10;46;502;9;10;51,36;54,16666667
4;10;46;503;6;7;34,09;33,25
4;10;46;504;6;7;34,09;45,22222222
4;10;46;505;4;5;16,97;23
4;10;46;506;2;3;8,14;13,16666667
4;10;46;507;5;6;20,51;24,875
4;11;1;501;2;3;6,66;18,5
4;11;1;502;2;3;8,72;13,5
4;11;1;503;5;6;33,91;40,91666667
4;11;1;504;5;6;33,91;42,66666667
4;11;1;505;9;10;49,81;63,66666667
4;11;1;506;9;10;50,98;64,5
4;11;1;507;12;13;63,35;81,58333333
4;11;19;501;5;6;26,31;43,91666667
4;11;19;502;4;5;23,77;31,91666667
4;11;19;503;1;2;6,5;9,166666667
4;11;19;504;1;2;6,5;7,181818182
4;11;19;505;5;6;22,4;29,5
4;11;19;506;5;6;23,57;30,66666667
4;11;19;507;8;9;35,94;49,08333333
4;11;46;501;10;11;53,9;68,5
4;11;46;502;9;10;51,36;54,16666667
4;11;46;503;6;7;34,09;33,25
4;11;46;504;6;7;34,09;45,22222222
4;11;46;505;4;5;16,97;23
4;11;46;506;2;3;8,14;13,16666667
4;11;46;507;5;6;20,51;24,875
4;12;1;501;2;3;6,66;18,5
4;12;1;502;2;3;8,72;13,5
4;12;1;503;5;6;33,91;40,91666667
4;12;1;504;5;6;33,91;42,66666667
4;12;1;505;9;10;49,81;63,66666667
4;12;1;506;9;10;50,98;64,5
4;12;1;507;12;13;63,35;81,58333333
4;12;19;501;5;6;26,31;43,91666667
4;12;19;502;4;5;23,77;31,91666667
4;12;19;503;1;2;6,5;9,166666667
4;12;19;504;1;2;6,5;7,181818182
4;12;19;505;5;6;22,4;29,5
4;12;19;506;5;6;23,57;30,66666667
4;12;19;507;8;9;35,94;49,08333333
4;12;46;501;10;11;53,9;68,5
4;12;46;502;9;10;51,36;54,16666667
4;12;46;503;6;7;34,09;33,25
4;12;46;504;6;7;34,09;45,22222222
4;12;46;505;4;5;16,97;23
4;12;46;506;2;3;8,14;13,16666667
4;12;46;507;5;6;20,51;24,875
4;13;1;501;2;3;6,66;16,91666667
4;13;1;502;2;3;8,72;13,6875
4;13;1;503;5;6;33,91;41,75
4;13;1;504;5;6;33,91;42,6875
4;13;1;505;9;10;49,81;64,75
4;13;1;506;9;10;50,98;60,66666667
4;13;1;507;12;13;63,35;77,5
4;13;19;501;5;6;26,31;44,5
4;13;19;502;4;5;23,77;37,125
4;13;19;503;1;2;6,5;10,8125
4;13;19;504;1;2;6,5;7,3125
4;13;19;505;5;6;22,4;29,4375
4;13;19;506;5;6;23,57;31,375
4;13;19;507;8;9;35,94;49,5625
4;13;46;501;10;11;53,9;70,125
4;13;46;502;9;10;51,36;51
4;13;46;503;6;7;34,09;34,33333333
4;13;46;504;6;7;34,09;44,375
4;13;46;505;4;5;16,97;22,58333333
4;13;46;506;2;3;8,14;13,5
4;13;46;507;5;6;20,51;24,14285714
4;14;1;501;2;3;6,66;16,91666667
4;14;1;502;2;3;8,72;13,6875
4;14;1;503;5;6;33,91;41,75
4;14;1;504;5;6;33,91;42,6875
4;14;1;505;9;10;49,81;64,75
4;14;1;506;9;10;50,98;60,66666667
4;14;1;507;12;13;63,35;77,5
4;14;19;501;5;6;26,31;44,5
4;14;19;502;4;5;23,77;37,125
4;14;19;503;1;2;6,5;10,8125
4;14;19;504;1;2;6,5;7,3125
4;14;19;505;5;6;22,4;29,4375
4;14;19;506;5;6;23,57;31,375
4;14;19;507;8;9;35,94;49,5625
4;14;46;501;10;11;53,9;70,125
4;14;46;502;9;10;51,36;51
4;14;46;503;6;7;34,09;34,33333333
4;14;46;504;6;7;34,09;44,375
4;14;46;505;4;5;16,97;22,58333333
4;14;46;506;2;3;8,14;13,5
4;14;46;507;5;6;20,51;24,14285714
4;15;1;501;2;3;6,66;16,91666667
4;15;1;502;2;3;8,72;13,6875
4;15;1;503;5;6;33,91;41,75
4;15;1;504;5;6;33,91;42,6875
4;15;1;505;9;10;49,81;64,75
4;15;1;506;9;10;50,98;60,66666667
4;15;1;507;12;13;63,35;77,5
4;15;19;501;5;6;26,31;44,5
4;15;19;502;4;5;23,77;37,125
4;15;19;503;1;2;6,5;10,8125
4;15;19;504;1;2;6,5;7,3125
4;15;19;505;5;6;22,4;29,4375
4;15;19;506;5;6;23,57;31,375
4;15;19;507;8;9;35,94;49,5625
4;15;46;501;10;11;53,9;70,125
4;15;46;502;9;10;51,36;51
4;15;46;503;6;7;34,09;34,33333333
4;15;46;504;6;7;34,09;44,375
4;15;46;505;4;5;16,97;22,58333333
4;15;46;506;2;3;8,14;13,5
4;15;46;507;5;6;20,51;24,14285714
4;16;1;501;2;3;6,66;16,91666667
4;16;1;502;2;3;8,72;13,6875
4;16;1;503;5;6;33,91;41,75
4;16;1;504;5;6;33,91;42,6875
4;16;1;505;9;10;49,81;64,75
4;16;1;506;9;10;50,98;60,66666667
4;16;1;507;12;13;63,35;77,5
4;16;19;501;5;6;26,31;44,5
4;16;19;502;4;5;23,77;37,125
4;16;19;503;1;2;6,5;10,8125
4;16;19;504;1;2;6,5;7,3125
4;16;19;505;5;6;22,4;29,4375
4;16;19;506;5;6;23,57;31,375
4;16;19;507;8;9;35,94;49,5625
4;16;46;501;10;11;53,9;70,125
4;16;46;502;9;10;51,36;51
4;16;46;503;6;7;34,09;34,33333333
4;16;46;504;6;7;34,09;44,375
4;16;46;505;4;5;16,97;22,58333333
4;16;46;506;2;3;8,14;13,5
4;16;46;507;5;6;20,51;24,14285714
4;17;1;501;2;3;6,66;15,8
4;17;1;502;2;3;8,72;15,45
4;17;1;503;5;6;33,91;39,2
4;17;1;504;5;6;33,91;45,75
4;17;1;505;9;10;49,81;67,68421053
4;17;1;506;9;10;50,98;61,3
4;17;1;507;12;13;63,35;78,05263158
4;17;19;501;5;6;26,31;46,5
4;17;19;502;4;5;23,77;32,75
4;17;19;503;1;2;6,5;10,6
4;17;19;504;1;2;6,5;7
4;17;19;505;5;6;22,4;29,1
4;17;19;506;5;6;23,57;32,82352941
4;17;19;507;8;9;35,94;48,33333333
4;17;46;501;10;11;53,9;71,83333333
4;17;46;502;9;10;51,36;53,1875
4;17;46;503;6;7;34,09;32,875
4;17;46;504;6;7;34,09;45,55
4;17;46;505;4;5;16,97;23,7
4;17;46;506;2;3;8,14;15,15
4;17;46;507;5;6;20,51;27,3125
4;18;1;501;2;3;6,66;15,8
4;18;1;502;2;3;8,72;15,45
4;18;1;503;5;6;33,91;39,2
4;18;1;504;5;6;33,91;45,75
4;18;1;505;9;10;49,81;67,68421053
4;18;1;506;9;10;50,98;61,3
4;18;1;507;12;13;63,35;78,05263158
4;18;19;501;5;6;26,31;46,5
4;18;19;502;4;5;23,77;32,75
4;18;19;503;1;2;6,5;10,6
4;18;19;504;1;2;6,5;7
4;18;19;505;5;6;22,4;29,1
4;18;19;506;5;6;23,57;32,82352941
4;18;19;507;8;9;35,94;48,33333333
4;18;46;501;10;11;53,9;71,83333333
4;18;46;502;9;10;51,36;53,1875
4;18;46;503;6;7;34,09;32,875
4;18;46;504;6;7;34,09;45,55
4;18;46;505;4;5;16,97;23,7
4;18;46;506;2;3;8,14;15,15
4;18;46;507;5;6;20,51;27,3125
4;19;1;501;2;3;6,66;15,8
4;19;1;502;2;3;8,72;15,45
4;19;1;503;5;6;33,91;39,2
4;19;1;504;5;6;33,91;45,75
4;19;1;505;9;10;49,81;67,68421053
4;19;1;506;9;10;50,98;61,3
4;19;1;507;12;13;63,35;78,05263158
4;19;19;501;5;6;26,31;46,5
4;19;19;502;4;5;23,77;32,75
4;19;19;503;1;2;6,5;10,6
4;19;19;504;1;2;6,5;7
4;19;19;505;5;6;22,4;29,1
4;19;19;506;5;6;23,57;32,82352941
4;19;19;507;8;9;35,94;48,33333333
4;19;46;501;10;11;53,9;71,83333333
4;19;46;502;9;10;51,36;53,1875
4;19;46;503;6;7;34,09;32,875
4;19;46;504;6;7;34,09;45,55
4;19;46;505;4;5;16,97;23,7
4;19;46;506;2;3;8,14;15,15
4;19;46;507;5;6;20,51;27,3125
4;20;1;501;2;3;6,66;15,8
4;20;1;502;2;3;8,72;15,45
4;20;1;503;5;6;33,91;39,2
4;20;1;504;5;6;33,91;45,75
4;20;1;505;9;10;49,81;67,68421053
4;20;1;506;9;10;50,98;61,3
4;20;1;507;12;13;63,35;78,05263158
4;20;19;501;5;6;26,31;46,5
4;20;19;502;4;5;23,77;32,75
4;20;19;503;1;2;6,5;10,6
4;20;19;504;1;2;6,5;7
4;20;19;505;5;6;22,4;29,1
4;20;19;506;5;6;23,57;32,82352941
4;20;19;507;8;9;35,94;48,33333333
4;20;46;501;10;11;53,9;71,83333333
4;20;46;502;9;10;51,36;53,1875
4;20;46;503;6;7;34,09;32,875
4;20;46;504;6;7;34,09;45,55
4;20;46;505;4;5;16,97;23,7
4;20;46;506;2;3;8,14;15,15
4;20;46;507;5;6;20,51;27,3125
4;21;1;501;2;3;6,66;20,78947368
4;21;1;502;2;3;8,72;15,79166667
4;21;1;503;5;6;33,91;42,26086957
4;21;1;504;5;6;33,91;44,33333333
4;21;1;505;9;10;49,81;65,75
4;21;1;506;9;10;50,98;64,52173913
4;21;1;507;12;13;63,35;84,58333333
4;21;19;501;5;6;26,31;50,6
4;21;19;502;4;5;23,77;33,35294118
4;21;19;503;1;2;6,5;10,95833333
4;21;19;504;1;2;6,5;6,958333333
4;21;19;505;5;6;22,4;30,05882353
4;21;19;506;5;6;23,57;31,6
4;21;19;507;8;9;35,94;50,6
4;21;46;501;10;11;53,9;72,16666667
4;21;46;502;9;10;51,36;53,76470588
4;21;46;503;6;7;34,09;35,95833333
4;21;46;504;6;7;34,09;45,54166667
4;21;46;505;4;5;16,97;23,70833333
4;21;46;506;2;3;8,14;16
4;21;46;507;5;6;20,51;32,79166667
4;22;1;501;2;3;6,66;20,78947368
4;22;1;502;2;3;8,72;15,79166667
4;22;1;503;5;6;33,91;42,26086957
4;22;1;504;5;6;33,91;44,33333333
4;22;1;505;9;10;49,81;65,75
4;22;1;506;9;10;50,98;64,52173913
4;22;1;507;12;13;63,35;84,58333333
4;22;19;501;5;6;26,31;50,6
4;22;19;502;4;5;23,77;33,35294118
4;22;19;503;1;2;6,5;10,95833333
4;22;19;504;1;2;6,5;6,958333333
4;22;19;505;5;6;22,4;30,05882353
4;22;19;506;5;6;23,57;31,6
4;22;19;507;8;9;35,94;50,6
4;22;46;501;10;11;53,9;72,16666667
4;22;46;502;9;10;51,36;53,76470588
4;22;46;503;6;7;34,09;35,95833333
4;22;46;504;6;7;34,09;45,54166667
4;22;46;505;4;5;16,97;23,70833333
4;22;46;506;2;3;8,14;16
4;22;46;507;5;6;20,51;32,79166667
4;23;1;501;2;3;6,66;20,78947368
4;23;1;502;2;3;8,72;15,79166667
4;23;1;503;5;6;33,91;42,26086957
4;23;1;504;5;6;33,91;44,33333333
4;23;1;505;9;10;49,81;65,75
4;23;1;506;9;10;50,98;64,52173913
4;23;1;507;12;13;63,35;84,58333333
4;23;19;501;5;6;26,31;50,6
4;23;19;502;4;5;23,77;33,35294118
4;23;19;503;1;2;6,5;10,95833333
4;23;19;504;1;2;6,5;6,958333333
4;23;19;505;5;6;22,4;30,05882353
4;23;19;506;5;6;23,57;31,6
4;23;19;507;8;9;35,94;50,6
4;23;46;501;10;11;53,9;72,16666667
4;23;46;502;9;10;51,36;53,76470588
4;23;46;503;6;7;34,09;35,95833333
4;23;46;504;6;7;34,09;45,54166667
4;23;46;505;4;5;16,97;23,70833333
4;23;46;506;2;3;8,14;16
4;23;46;507;5;6;20,51;32,79166667
4;24;1;501;2;3;6,66;20,78947368
4;24;1;502;2;3;8,72;15,79166667
4;24;1;503;5;6;33,91;42,26086957
4;24;1;504;5;6;33,91;44,33333333
4;24;1;505;9;10;49,81;65,75
4;24;1;506;9;10;50,98;64,52173913
4;24;1;507;12;13;63,35;84,58333333
4;24;19;501;5;6;26,31;50,6
4;24;19;502;4;5;23,77;33,35294118
4;24;19;503;1;2;6,5;10,95833333
4;24;19;504;1;2;6,5;6,958333333
4;24;19;505;5;6;22,4;30,05882353
4;24;19;506;5;6;23,57;31,6
4;24;19;507;8;9;35,94;50,6
4;24;46;501;10;11;53,9;72,16666667
4;24;46;502;9;10;51,36;53,76470588
4;24;46;503;6;7;34,09;35,95833333
4;24;46;504;6;7;34,09;45,54166667
4;24;46;505;4;5;16,97;23,70833333
4;24;46;506;2;3;8,14;16
4;24;46;507;5;6;20,51;32,79166667
4;25;1;501;2;3;6,66;22,625
4;25;1;502;2;3;8,72;15,28571429
4;25;1;503;5;6;33,91;43,18518519
4;25;1;504;5;6;33,91;45,32142857
4;25;1;505;9;10;49,81;68,25
4;25;1;506;9;10;50,98;64,91666667
4;25;1;507;12;13;63,35;83,82142857
4;25;19;501;5;6;26,31;46,23529412
4;25;19;502;4;5;23,77;38,59090909
4;25;19;503;1;2;6,5;12,14285714
4;25;19;504;1;2;6,5;7,142857143
4;25;19;505;5;6;22,4;30,45833333
4;25;19;506;5;6;23,57;33,81818182
4;25;19;507;8;9;35,94;51,75
4;25;46;501;10;11;53,9;72,2173913
4;25;46;502;9;10;51,36;57,5
4;25;46;503;6;7;34,09;37,81818182
4;25;46;504;6;7;34,09;47
4;25;46;505;4;5;16,97;23,48
4;25;46;506;2;3;8,14;15,39285714
4;25;46;507;5;6;20,51;27,95652174
4;26;1;501;2;3;6,66;22,625
4;26;1;502;2;3;8,72;15,28571429
4;26;1;503;5;6;33,91;43,18518519
4;26;1;504;5;6;33,91;45,32142857
4;26;1;505;9;10;49,81;68,25
4;26;1;506;9;10;50,98;64,91666667
4;26;1;507;12;13;63,35;83,82142857
4;26;19;501;5;6;26,31;46,23529412
4;26;19;502;4;5;23,77;38,59090909
4;26;19;503;1;2;6,5;12,14285714
4;26;19;504;1;2;6,5;7,142857143
4;26;19;505;5;6;22,4;30,45833333
4;26;19;506;5;6;23,57;33,81818182
4;26;19;507;8;9;35,94;51,75
4;26;46;501;10;11;53,9;72,2173913
4;26;46;502;9;10;51,36;57,5
4;26;46;503;6;7;34,09;37,81818182
4;26;46;504;6;7;34,09;47
4;26;46;505;4;5;16,97;23,48
4;26;46;506;2;3;8,14;15,39285714
4;26;46;507;5;6;20,51;27,95652174
4;27;1;501;2;3;6,66;22,625
4;27;1;502;2;3;8,72;15,28571429
4;27;1;503;5;6;33,91;43,18518519
4;27;1;504;5;6;33,91;45,32142857
4;27;1;505;9;10;49,81;68,25
4;27;1;506;9;10;50,98;64,91666667
4;27;1;507;12;13;63,35;83,82142857
4;27;19;501;5;6;26,31;46,23529412
4;27;19;502;4;5;23,77;38,59090909
4;27;19;503;1;2;6,5;12,14285714
4;27;19;504;1;2;6,5;7,142857143
4;27;19;505;5;6;22,4;30,45833333
4;27;19;506;5;6;23,57;33,81818182
4;27;19;507;8;9;35,94;51,75
4;27;46;501;10;11;53,9;72,2173913
4;27;46;502;9;10;51,36;57,5
4;27;46;503;6;7;34,09;37,81818182
4;27;46;504;6;7;34,09;47
4;27;46;505;4;5;16,97;23,48
4;27;46;506;2;3;8,14;15,39285714
4;27;46;507;5;6;20,51;27,95652174
4;28;1;501;2;3;6,66;22,625
4;28;1;502;2;3;8,72;15,28571429
4;28;1;503;5;6;33,91;43,18518519
4;28;1;504;5;6;33,91;45,32142857
4;28;1;505;9;10;49,81;68,25
4;28;1;506;9;10;50,98;64,91666667
4;28;1;507;12;13;63,35;83,82142857
4;28;19;501;5;6;26,31;46,23529412
4;28;19;502;4;5;23,77;38,59090909
4;28;19;503;1;2;6,5;12,14285714
4;28;19;504;1;2;6,5;7,142857143
4;28;19;505;5;6;22,4;30,45833333
4;28;19;506;5;6;23,57;33,81818182
4;28;19;507;8;9;35,94;51,75
4;28;46;501;10;11;53,9;72,2173913
4;28;46;502;9;10;51,36;57,5
4;28;46;503;6;7;34,09;37,81818182
4;28;46;504;6;7;34,09;47
4;28;46;505;4;5;16,97;23,48
4;28;46;506;2;3;8,14;15,39285714
4;28;46;507;5;6;20,51;27,95652174
4;29;1;501;2;3;6,66;22,45833333
4;29;1;502;2;3;8,72;15,53125
4;29;1;503;5;6;33,91;44,625
4;29;1;504;5;6;33,91;46,46666667
4;29;1;505;9;10;49,81;68,06451613
4;29;1;506;9;10;50,98;64,12903226
4;29;1;507;12;13;63,35;83,9047619
4;29;19;501;5;6;26,31;53,03225806
4;29;19;502;4;5;23,77;35,16129032
4;29;19;503;1;2;6,5;11,75
4;29;19;504;1;2;6,5;7,25
4;29;19;505;5;6;22,4;31,24137931
4;29;19;506;5;6;23,57;35,53125
4;29;19;507;8;9;35,94;52,23076923
4;29;46;501;10;11;53,9;72,84375
4;29;46;502;9;10;51,36;60,52
4;29;46;503;6;7;34,09;36,83333333
4;29;46;504;6;7;34,09;53,05882353
4;29;46;505;4;5;16,97;24,46875
4;29;46;506;2;3;8,14;16,5625
4;29;46;507;5;6;20,51;28,06896552
4;30;1;501;2;3;6,66;22,45833333
4;30;1;502;2;3;8,72;15,53125
4;30;1;503;5;6;33,91;44,625
4;30;1;504;5;6;33,91;46,46666667
4;30;1;505;9;10;49,81;68,06451613
4;30;1;506;9;10;50,98;64,12903226
4;30;1;507;12;13;63,35;83,9047619
4;30;19;501;5;6;26,31;53,03225806
4;30;19;502;4;5;23,77;35,16129032
4;30;19;503;1;2;6,5;11,75
4;30;19;504;1;2;6,5;7,25
4;30;19;505;5;6;22,4;31,24137931
4;30;19;506;5;6;23,57;35,53125
4;30;19;507;8;9;35,94;52,23076923
4;30;46;501;10;11;53,9;72,84375
4;30;46;502;9;10;51,36;60,52
4;30;46;503;6;7;34,09;36,83333333
4;30;46;504;6;7;34,09;53,05882353
4;30;46;505;4;5;16,97;24,46875
4;30;46;506;2;3;8,14;16,5625
4;30;46;507;5;6;20,51;28,06896552
4;31;1;501;2;3;6,66;22,45833333
4;31;1;502;2;3;8,72;15,53125
4;31;1;503;5;6;33,91;44,625
4;31;1;504;5;6;33,91;46,46666667
4;31;1;505;9;10;49,81;68,06451613
4;31;1;506;9;10;50,98;64,12903226
4;31;1;507;12;13;63,35;83,9047619
4;31;19;501;5;6;26,31;53,03225806
4;31;19;502;4;5;23,77;35,16129032
4;31;19;503;1;2;6,5;11,75
4;31;19;504;1;2;6,5;7,25
4;31;19;505;5;6;22,4;31,24137931
4;31;19;506;5;6;23,57;35,53125
4;31;19;507;8;9;35,94;52,23076923
4;31;46;501;10;11;53,9;72,84375
4;31;46;502;9;10;51,36;60,52
4;31;46;503;6;7;34,09;36,83333333
4;31;46;504;6;7;34,09;53,05882353
4;31;46;505;4;5;16,97;24,46875
4;31;46;506;2;3;8,14;16,5625
4;31;46;507;5;6;20,51;28,06896552
4;32;1;501;2;3;6,66;22,45833333
4;32;1;502;2;3;8,72;15,53125
4;32;1;503;5;6;33,91;44,625
4;32;1;504;5;6;33,91;46,46666667
4;32;1;505;9;10;49,81;68,06451613
4;32;1;506;9;10;50,98;64,12903226
4;32;1;507;12;13;63,35;83,9047619
4;32;19;501;5;6;26,31;53,03225806
4;32;19;502;4;5;23,77;35,16129032
4;32;19;503;1;2;6,5;11,75
4;32;19;504;1;2;6,5;7,25
4;32;19;505;5;6;22,4;31,24137931
4;32;19;506;5;6;23,57;35,53125
4;32;19;507;8;9;35,94;52,23076923
4;32;46;501;10;11;53,9;72,84375
4;32;46;502;9;10;51,36;60,52
4;32;46;503;6;7;34,09;36,83333333
4;32;46;504;6;7;34,09;53,05882353
4;32;46;505;4;5;16,97;24,46875
4;32;46;506;2;3;8,14;16,5625
4;32;46;507;5;6;20,51;28,06896552
4;33;1;501;2;3;6,66;22
4;33;1;502;2;3;8,72;16,66666667
4;33;1;503;5;6;33,91;45,59375
4;33;1;504;5;6;33,91;46,25714286
4;33;1;505;9;10;49,81;70,46153846
4;33;1;506;9;10;50,98;67,05555556
4;33;1;507;12;13;63,35;86,09677419
4;33;19;501;5;6;26,31;46,80769231
4;33;19;502;4;5;23,77;35,33333333
4;33;19;503;1;2;6,5;13,16666667
4;33;19;504;1;2;6,5;7,388888889
4;33;19;505;5;6;22,4;31,72222222
4;33;19;506;5;6;23,57;32,43333333
4;33;19;507;8;9;35,94;53,14814815
4;33;46;501;10;11;53,9;73,14285714
4;33;46;502;9;10;51,36;58,12903226
4;33;46;503;6;7;34,09;38,38888889
4;33;46;504;6;7;34,09;47,89285714
4;33;46;505;4;5;16,97;26,38888889
4;33;46;506;2;3;8,14;17,86111111
4;33;46;507;5;6;20,51;29,27272727
4;34;1;501;2;3;6,66;22
4;34;1;502;2;3;8,72;16,66666667
4;34;1;503;5;6;33,91;45,59375
4;34;1;504;5;6;33,91;46,25714286
4;34;1;505;9;10;49,81;70,46153846
4;34;1;506;9;10;50,98;67,05555556
4;34;1;507;12;13;63,35;86,09677419
4;34;19;501;5;6;26,31;46,80769231
4;34;19;502;4;5;23,77;35,33333333
4;34;19;503;1;2;6,5;13,16666667
4;34;19;504;1;2;6,5;7,388888889
4;34;19;505;5;6;22,4;31,72222222
4;34;19;506;5;6;23,57;32,43333333
4;34;19;507;8;9;35,94;53,14814815
4;34;46;501;10;11;53,9;73,14285714
4;34;46;502;9;10;51,36;58,12903226
4;34;46;503;6;7;34,09;38,38888889
4;34;46;504;6;7;34,09;47,89285714
4;34;46;505;4;5;16,97;26,38888889
4;34;46;506;2;3;8,14;17,86111111
4;34;46;507;5;6;20,51;29,27272727
4;35;1;501;2;3;6,66;22
4;35;1;502;2;3;8,72;16,66666667
4;35;1;503;5;6;33,91;45,59375
4;35;1;504;5;6;33,91;46,25714286
4;35;1;505;9;10;49,81;70,46153846
4;35;1;506;9;10;50,98;67,05555556
4;35;1;507;12;13;63,35;86,09677419
4;35;19;501;5;6;26,31;46,80769231
4;35;19;502;4;5;23,77;35,33333333
4;35;19;503;1;2;6,5;13,16666667
4;35;19;504;1;2;6,5;7,388888889
4;35;19;505;5;6;22,4;31,72222222
4;35;19;506;5;6;23,57;32,43333333
4;35;19;507;8;9;35,94;53,14814815
4;35;46;501;10;11;53,9;73,14285714
4;35;46;502;9;10;51,36;58,12903226
4;35;46;503;6;7;34,09;38,38888889
4;35;46;504;6;7;34,09;47,89285714
4;35;46;505;4;5;16,97;26,38888889
4;35;46;506;2;3;8,14;17,86111111
4;35;46;507;5;6;20,51;29,27272727
4;36;1;501;2;3;6,66;22
4;36;1;502;2;3;8,72;16,66666667
4;36;1;503;5;6;33,91;45,59375
4;36;1;504;5;6;33,91;46,25714286
4;36;1;505;9;10;49,81;70,46153846
4;36;1;506;9;10;50,98;67,05555556
4;36;1;507;12;13;63,35;86,09677419
4;36;19;501;5;6;26,31;46,80769231
4;36;19;502;4;5;23,77;35,33333333
4;36;19;503;1;2;6,5;13,16666667
4;36;19;504;1;2;6,5;7,388888889
4;36;19;505;5;6;22,4;31,72222222
4;36;19;506;5;6;23,57;32,43333333
4;36;19;507;8;9;35,94;53,14814815
4;36;46;501;10;11;53,9;73,14285714
4;36;46;502;9;10;51,36;58,12903226
4;36;46;503;6;7;34,09;38,38888889
4;36;46;504;6;7;34,09;47,89285714
4;36;46;505;4;5;16,97;26,38888889
4;36;46;506;2;3;8,14;17,86111111
4;36;46;507;5;6;20,51;29,27272727
4;37;1;501;2;3;6,66;31,4
4;37;1;502;2;3;8,72;16,225
4;37;1;503;5;6;33,91;44,69230769
4;37;1;504;5;6;33,91;46,88888889
4;37;1;505;9;10;49,81;72,5625
4;37;1;506;9;10;50,98;68,77142857
4;37;1;507;12;13;63,35;87,5
4;37;19;501;5;6;26,31;47,56
4;37;19;502;4;5;23,77;37,88888889
4;37;19;503;1;2;6,5;14,375
4;37;19;504;1;2;6,5;7,55
4;37;19;505;5;6;22,4;32,06451613
4;37;19;506;5;6;23,57;37,5
4;37;19;507;8;9;35,94;56,21875
4;37;46;501;10;11;53,9;76,10714286
4;37;46;502;9;10;51,36;61,38235294
4;37;46;503;6;7;34,09;38,42424242
4;37;46;504;6;7;34,09;49,13513514
4;37;46;505;4;5;16,97;25,60526316
4;37;46;506;2;3;8,14;16,7
4;37;46;507;5;6;20,51;29,75757576
4;38;1;501;2;3;6,66;31,4
4;38;1;502;2;3;8,72;16,225
4;38;1;503;5;6;33,91;44,69230769
4;38;1;504;5;6;33,91;46,88888889
4;38;1;505;9;10;49,81;72,5625
4;38;1;506;9;10;50,98;68,77142857
4;38;1;507;12;13;63,35;87,5
4;38;19;501;5;6;26,31;47,56
4;38;19;502;4;5;23,77;37,88888889
4;38;19;503;1;2;6,5;14,375
4;38;19;504;1;2;6,5;7,55
4;38;19;505;5;6;22,4;32,06451613
4;38;19;506;5;6;23,57;37,5
4;38;19;507;8;9;35,94;56,21875
4;38;46;501;10;11;53,9;76,10714286
4;38;46;502;9;10;51,36;61,38235294
4;38;46;503;6;7;34,09;38,42424242
4;38;46;504;6;7;34,09;49,13513514
4;38;46;505;4;5;16,97;25,60526316
4;38;46;506;2;3;8,14;16,7
4;38;46;507;5;6;20,51;29,75757576
4;39;1;501;2;3;6,66;31,4
4;39;1;502;2;3;8,72;16,225
4;39;1;503;5;6;33,91;44,69230769
4;39;1;504;5;6;33,91;46,88888889
4;39;1;505;9;10;49,81;72,5625
4;39;1;506;9;10;50,98;68,77142857
4;39;1;507;12;13;63,35;87,5
4;39;19;501;5;6;26,31;47,56
4;39;19;502;4;5;23,77;37,88888889
4;39;19;503;1;2;6,5;14,375
4;39;19;504;1;2;6,5;7,55
4;39;19;505;5;6;22,4;32,06451613
4;39;19;506;5;6;23,57;37,5
4;39;19;507;8;9;35,94;56,21875
4;39;46;501;10;11;53,9;76,10714286
4;39;46;502;9;10;51,36;61,38235294
4;39;46;503;6;7;34,09;38,42424242
4;39;46;504;6;7;34,09;49,13513514
4;39;46;505;4;5;16,97;25,60526316
4;39;46;506;2;3;8,14;16,7
4;39;46;507;5;6;20,51;29,75757576
4;40;1;501;2;3;6,66;31,4
4;40;1;502;2;3;8,72;16,225
4;40;1;503;5;6;33,91;44,69230769
4;40;1;504;5;6;33,91;46,88888889
4;40;1;505;9;10;49,81;72,5625
4;40;1;506;9;10;50,98;68,77142857
4;40;1;507;12;13;63,35;87,5
4;40;19;501;5;6;26,31;47,56
4;40;19;502;4;5;23,77;37,88888889
4;40;19;503;1;2;6,5;14,375
4;40;19;504;1;2;6,5;7,55
4;40;19;505;5;6;22,4;32,06451613
4;40;19;506;5;6;23,57;37,5
4;40;19;507;8;9;35,94;56,21875
4;40;46;501;10;11;53,9;76,10714286
4;40;46;502;9;10;51,36;61,38235294
4;40;46;503;6;7;34,09;38,42424242
4;40;46;504;6;7;34,09;49,13513514
4;40;46;505;4;5;16,97;25,60526316
4;40;46;506;2;3;8,14;16,7
4;40;46;507;5;6;20,51;29,75757576
